Reservoir,Year,Date,Depth,Total_chlorophyll,Green_algae,Cyanobacteria,Diatoms,Cryptophyta
FCR,2016,2016-05-02 09:07:02,6.76,11.35,5.62,0,5.45,0.29
FCR,2016,2016-05-02 09:07:05,7.05,11.03,5.58,0,5.1,0.36
FCR,2016,2016-05-02 09:07:08,7.39,10.8,5.37,0,5.08,0.34
FCR,2016,2016-05-02 09:07:11,7.68,10.78,5.47,0,4.93,0.38
FCR,2016,2016-05-02 09:07:13,8.01,10.9,5.6,0,4.84,0.47
FCR,2016,2016-05-02 09:07:16,8.36,10.88,5.52,0,4.91,0.45
FCR,2016,2016-05-02 09:07:19,8.71,11.06,5.65,0,5.04,0.37
FCR,2016,2016-05-02 09:07:22,9.03,10.83,5.46,0,4.96,0.41
FCR,2016,2016-05-02 09:07:24,9.09,11.29,5.86,0,4.88,0.55
FCR,2016,2016-05-02 09:07:27,9.34,11.05,5.67,0,4.98,0.4
FCR,2016,2016-05-04 13:22:54,0.12,1.81,0.62,1.19,0,0
FCR,2016,2016-05-04 13:22:57,0.37,4.98,3.55,0,1.43,0
FCR,2016,2016-05-04 13:23:00,0.61,5.7,2.8,0,2.89,0
FCR,2016,2016-05-04 13:23:03,0.86,6.05,4.43,0,1.62,0
FCR,2016,2016-05-04 13:23:06,1.11,5.72,4.29,0,1.43,0
FCR,2016,2016-05-04 13:23:08,1.38,6.43,4.63,0,1.8,0
FCR,2016,2016-05-04 13:23:11,1.62,7.2,5.99,0,1.21,0
FCR,2016,2016-05-04 13:23:14,1.86,7.24,5.44,0,1.81,0
FCR,2016,2016-05-04 13:23:17,2.06,7.35,4.98,0,1.93,0.44
FCR,2016,2016-05-04 13:23:20,2.29,8.35,5.26,0.26,2.82,0
FCR,2016,2016-05-04 13:23:22,2.49,8.4,6.86,0.07,1.01,0.46
FCR,2016,2016-05-04 13:23:25,2.76,8.02,5.08,0,2.62,0.32
FCR,2016,2016-05-04 13:23:28,2.98,8.05,5.29,0,2.35,0.42
FCR,2016,2016-05-04 13:23:31,3.24,8.89,6.46,0,1.98,0.46
FCR,2016,2016-05-04 13:23:33,3.5,8.79,6.3,0,2.24,0.25
FCR,2016,2016-05-04 13:23:36,3.75,8.47,6.22,0.18,2.05,0.02
FCR,2016,2016-05-04 13:23:39,3.99,8.24,6.44,0.24,1.26,0.3
FCR,2016,2016-05-04 13:23:42,4.25,7.82,6.08,0.12,1,0.62
FCR,2016,2016-05-04 13:23:45,4.51,7.74,5.42,0.03,1.55,0.75
FCR,2016,2016-05-04 13:23:47,4.74,7.92,5.81,0,1.51,0.6
FCR,2016,2016-05-04 13:23:50,5.04,9.22,5.76,0,2.72,0.74
FCR,2016,2016-05-04 13:23:53,5.3,9.85,6.1,0,3.34,0.41
FCR,2016,2016-05-04 13:23:56,5.53,10.47,6,0,4.1,0.37
FCR,2016,2016-05-04 13:23:59,5.68,11.64,6.21,0,5.25,0.19
FCR,2016,2016-05-04 13:24:01,5.93,12.13,6.23,0,5.9,0
FCR,2016,2016-05-04 13:24:04,6.19,12.23,6.69,0,5.17,0.37
FCR,2016,2016-05-04 13:24:07,6.47,10.95,5.86,0,4.82,0.28
FCR,2016,2016-05-04 13:24:10,6.72,10.48,5.96,0,4.14,0.38
FCR,2016,2016-05-04 13:24:13,6.97,10.3,5.74,0,4.23,0.33
FCR,2016,2016-05-04 13:24:15,7.29,10.26,5.57,0,4.32,0.38
FCR,2016,2016-05-04 13:24:18,7.54,10.13,5.68,0,4.3,0.15
FCR,2016,2016-05-04 13:24:21,7.86,10.01,5.85,0,3.74,0.42
FCR,2016,2016-05-04 13:24:24,8.14,9.96,5.61,0,3.99,0.36
FCR,2016,2016-05-04 13:24:26,8.42,10.06,5.79,0,3.95,0.31
FCR,2016,2016-05-04 13:24:29,8.7,9.97,5.58,0,4.04,0.35
FCR,2016,2016-05-04 13:24:32,8.97,10.07,5.61,0,4.14,0.32
FCR,2016,2016-05-04 13:24:35,9.23,10.32,5.74,0,4.13,0.44
FCR,2016,2016-05-04 13:24:38,9.5,9.96,5.56,0,4.1,0.3
FCR,2016,2016-05-09 09:29:10,0.04,1.26,0.06,1.19,0,0.01
FCR,2016,2016-05-09 09:29:13,0.07,1.14,0,1.14,0,0
FCR,2016,2016-05-09 09:29:16,0.32,3.46,2.99,0.01,0.16,0.31
FCR,2016,2016-05-09 09:29:19,0.44,3.54,2.46,0,0.72,0.36
FCR,2016,2016-05-09 09:29:21,0.71,4.3,4.21,0,0,0.09
FCR,2016,2016-05-09 09:29:24,1.01,3.74,2.74,0.01,0.54,0.45
FCR,2016,2016-05-09 09:29:27,1.27,3.99,3.78,0,0,0.21
FCR,2016,2016-05-09 09:29:30,1.55,4.9,3.5,0,1.03,0.37
FCR,2016,2016-05-09 09:29:32,1.82,5.09,4.26,0.12,0.53,0.18
FCR,2016,2016-05-09 09:29:35,2.11,6.18,4.49,0,1.49,0.2
FCR,2016,2016-05-09 09:29:38,2.37,6.99,6.07,0,0,0.92
FCR,2016,2016-05-09 09:29:41,2.68,7.58,5.65,0.02,1.39,0.52
FCR,2016,2016-05-09 09:29:44,2.99,7.93,5.88,0.16,1.38,0.52
FCR,2016,2016-05-09 09:29:46,3.21,8.52,6.2,0.17,1.53,0.62
FCR,2016,2016-05-09 09:29:49,3.49,8.66,6.04,0.3,1.67,0.65
FCR,2016,2016-05-09 09:29:52,3.8,8.65,6.45,0.45,1.27,0.47
FCR,2016,2016-05-09 09:29:55,4.1,8.75,6.34,0.38,1.23,0.8
FCR,2016,2016-05-09 09:29:58,4.4,9.33,6.37,0.59,1.8,0.57
FCR,2016,2016-05-09 09:30:00,4.68,9.61,6.78,0.53,1.38,0.92
FCR,2016,2016-05-09 09:30:03,4.96,9.43,6.29,0.5,1.74,0.9
FCR,2016,2016-05-09 09:30:06,5.25,9.09,6.04,0.27,1.82,0.96
FCR,2016,2016-05-09 09:30:09,5.43,8.92,5.8,0.23,1.88,1.01
FCR,2016,2016-05-09 09:30:12,5.62,8.64,5.77,0.24,1.9,0.73
FCR,2016,2016-05-09 09:30:14,5.95,7.77,4.68,0.14,2.16,0.79
FCR,2016,2016-05-09 09:30:17,6.27,6.75,3.97,0.06,2.03,0.68
FCR,2016,2016-05-09 09:30:20,6.63,6.36,3.65,0.06,1.96,0.68
FCR,2016,2016-05-09 09:30:23,6.81,6.29,3.67,0,1.94,0.68
FCR,2016,2016-05-09 09:30:25,7.1,6.17,3.58,0.03,1.92,0.64
FCR,2016,2016-05-09 09:30:28,7.43,6.16,3.59,0.01,1.9,0.66
FCR,2016,2016-05-09 09:30:31,7.77,6.15,3.61,0.03,1.87,0.64
FCR,2016,2016-05-09 09:30:34,8.03,6.22,3.71,0.01,1.9,0.6
FCR,2016,2016-05-09 09:30:37,8.32,6.13,3.57,0.03,1.92,0.6
FCR,2016,2016-05-09 09:30:39,8.63,6.23,3.67,0.05,1.92,0.59
FCR,2016,2016-05-09 09:30:42,8.96,6.25,3.76,0.01,1.73,0.75
FCR,2016,2016-05-09 09:30:45,9.25,6.18,3.62,0.04,1.92,0.61
FCR,2016,2016-05-12 11:55:12,0.16,0.58,0,0.58,0,0
FCR,2016,2016-05-12 11:55:14,0.24,1.48,0.27,1.21,0,0
FCR,2016,2016-05-12 11:55:17,0.52,4.85,3.97,0.44,0.22,0.21
FCR,2016,2016-05-12 11:55:20,0.81,5.16,4.13,0.23,0.19,0.61
FCR,2016,2016-05-12 11:55:23,0.99,5.46,3.48,0.53,1.45,0
FCR,2016,2016-05-12 11:55:26,1.23,5.78,3.16,0.01,1.64,0.97
FCR,2016,2016-05-12 11:55:28,1.44,6.37,4.16,0.03,1.37,0.81
FCR,2016,2016-05-12 11:55:31,1.58,6.19,3.53,0,1.61,1.06
FCR,2016,2016-05-12 11:55:34,1.8,7.12,5.51,0,0.85,0.75
FCR,2016,2016-05-12 11:55:37,2.1,6.51,4.08,0.37,1.59,0.46
FCR,2016,2016-05-12 11:55:40,2.36,6.72,4.71,0.22,1.4,0.39
FCR,2016,2016-05-12 11:55:42,2.65,6.49,3.2,0.28,2.41,0.61
FCR,2016,2016-05-12 11:55:45,2.83,7.11,4.56,0.34,1.94,0.27
FCR,2016,2016-05-12 11:55:48,3.13,7.16,4.19,0,1.47,1.5
FCR,2016,2016-05-12 11:55:51,3.38,8.3,5.01,0.5,2.4,0.38
FCR,2016,2016-05-12 11:55:54,3.68,8.66,5.78,0.45,1.71,0.72
FCR,2016,2016-05-12 11:55:56,3.99,8.91,5.23,0.48,2.16,1.05
FCR,2016,2016-05-12 11:55:59,4.33,9.45,5.84,0.59,2.33,0.69
FCR,2016,2016-05-12 11:56:02,4.63,10,6.63,0.58,1.93,0.87
FCR,2016,2016-05-12 11:56:05,4.94,10.77,7.37,0.81,1.9,0.69
FCR,2016,2016-05-12 11:56:07,5.26,10.94,7.3,0.84,1.9,0.9
FCR,2016,2016-05-12 11:56:10,5.59,9.66,6.41,0.47,1.78,1
FCR,2016,2016-05-12 11:56:13,5.91,8.19,5.46,0.36,1.68,0.69
FCR,2016,2016-05-12 11:56:16,6.2,6.95,4.3,0.11,1.68,0.86
FCR,2016,2016-05-12 11:56:19,6.55,6.4,3.75,0.08,1.95,0.61
FCR,2016,2016-05-12 11:56:21,6.87,6.36,3.64,0.09,2.02,0.62
FCR,2016,2016-05-12 11:56:24,7.16,6.25,3.56,0.15,2.11,0.42
FCR,2016,2016-05-12 11:56:27,7.47,6.26,3.62,0.13,2.08,0.43
FCR,2016,2016-05-12 11:56:30,7.83,6.22,3.72,0.04,1.83,0.63
FCR,2016,2016-05-12 11:56:33,8.12,6.24,3.54,0.1,2.08,0.52
FCR,2016,2016-05-12 11:56:35,8.41,6.14,3.51,0.1,1.98,0.55
FCR,2016,2016-05-12 11:56:38,8.76,6.07,3.54,0.09,1.95,0.48
FCR,2016,2016-05-12 11:56:41,9.13,6.04,3.54,0.1,1.91,0.48
FCR,2016,2016-05-12 11:56:44,9.35,6.49,3.9,0.1,1.99,0.49
FCR,2016,2016-05-16 09:18:34,0.15,1.3,0,1.3,0,0
FCR,2016,2016-05-16 09:18:36,0.16,1.03,0,1.03,0,0
FCR,2016,2016-05-16 09:18:39,0.18,1.23,0.26,0.98,0,0
FCR,2016,2016-05-16 09:18:42,0.17,0.97,0,0.97,0,0
FCR,2016,2016-05-16 09:18:44,0.17,1.05,0,1.05,0,0
FCR,2016,2016-05-16 09:18:47,0.18,1.07,0,1.07,0,0
FCR,2016,2016-05-16 09:18:50,0.18,1.09,0.15,0.94,0,0
FCR,2016,2016-05-16 09:18:53,0.18,1.03,0,1.03,0,0
FCR,2016,2016-05-16 09:18:56,0.17,1.39,0,0.96,0,0.42
FCR,2016,2016-05-16 09:18:58,0.17,0.84,0,0.84,0,0
FCR,2016,2016-05-16 09:19:01,0.17,0.95,0,0.95,0,0
FCR,2016,2016-05-16 09:19:04,0.17,0.3,0,0.16,0,0.15
FCR,2016,2016-05-16 09:19:07,0.18,1.22,0,1.22,0,0
FCR,2016,2016-05-16 09:19:10,0.17,0.93,0,0.89,0.03,0
FCR,2016,2016-05-16 09:19:12,0.18,0.73,0,0.7,0,0.03
FCR,2016,2016-05-16 09:19:15,0.2,1.11,0,1.11,0,0
FCR,2016,2016-05-16 09:19:18,0.43,3.73,2.23,0.1,1.23,0.16
FCR,2016,2016-05-16 09:19:21,0.58,4.44,3.49,0.18,0.71,0.05
FCR,2016,2016-05-16 09:19:24,0.74,4.16,3.12,0.05,0,0.99
FCR,2016,2016-05-16 09:19:26,0.94,5.15,3.11,0.29,1.75,0
FCR,2016,2016-05-16 09:19:29,1.07,4.87,3.11,0.21,1.34,0.21
FCR,2016,2016-05-16 09:19:32,1.19,5,2.56,0.14,1.67,0.63
FCR,2016,2016-05-16 09:19:35,1.29,5.03,3.41,0.51,1.1,0
FCR,2016,2016-05-16 09:19:37,1.31,4.59,2.58,0.2,1.4,0.41
FCR,2016,2016-05-16 09:19:40,1.39,5.34,3.8,0.46,0.93,0.14
FCR,2016,2016-05-16 09:19:43,1.48,4.42,2.77,0.08,0.86,0.7
FCR,2016,2016-05-16 09:19:46,1.57,4.34,3.06,0.03,0,1.24
FCR,2016,2016-05-16 09:19:49,1.66,4.94,3.52,0,0.62,0.8
FCR,2016,2016-05-16 09:19:51,1.72,4.78,3.39,0.25,0.72,0.43
FCR,2016,2016-05-16 09:19:54,1.8,4.95,2.63,0.42,1.68,0.22
FCR,2016,2016-05-16 09:19:57,1.91,5.25,3.46,0.46,0.92,0.42
FCR,2016,2016-05-16 09:20:00,1.99,4.44,2.38,0.43,1.61,0.03
FCR,2016,2016-05-16 09:20:03,2.06,4.74,2.52,0.25,1.37,0.6
FCR,2016,2016-05-16 09:20:05,2.14,4.58,2.06,0.56,1.94,0.02
FCR,2016,2016-05-16 09:20:08,2.23,4.33,2.97,0,0.42,0.94
FCR,2016,2016-05-16 09:20:11,2.29,4.82,3.05,0.09,0.93,0.74
FCR,2016,2016-05-16 09:20:14,2.36,4.84,2.93,0.17,1.18,0.55
FCR,2016,2016-05-16 09:20:17,2.43,4.64,2.99,0.16,0.69,0.8
FCR,2016,2016-05-16 09:20:19,2.52,4.54,2.72,0.25,1.29,0.28
FCR,2016,2016-05-16 09:20:22,2.6,4.93,3.61,0.05,0.55,0.73
FCR,2016,2016-05-16 09:20:25,2.73,4.75,3.14,0.25,0.87,0.5
FCR,2016,2016-05-16 09:20:28,2.85,4.97,2.64,0.51,1.67,0.15
FCR,2016,2016-05-16 09:20:30,3.01,4.73,2.69,0.26,1.15,0.63
FCR,2016,2016-05-16 09:20:33,3.14,4.84,3.05,0.35,1.44,0
FCR,2016,2016-05-16 09:20:36,3.24,4.63,2.96,0.26,0.8,0.61
FCR,2016,2016-05-16 09:20:39,3.33,4.64,2.69,0.25,1.2,0.51
FCR,2016,2016-05-16 09:20:42,3.42,4.53,2.89,0.16,0.83,0.65
FCR,2016,2016-05-16 09:20:44,3.55,4.75,3.15,0.25,0.88,0.47
FCR,2016,2016-05-16 09:20:47,3.83,4.85,3.08,0.43,1.08,0.26
FCR,2016,2016-05-16 09:20:50,4.01,4.03,2.32,0.17,0.74,0.81
FCR,2016,2016-05-16 09:20:53,4.16,4.59,2.8,0.33,0.94,0.51
FCR,2016,2016-05-16 09:20:56,4.28,5.02,3.07,0.39,1.34,0.22
FCR,2016,2016-05-16 09:20:58,4.39,5.2,2.78,0.27,1.58,0.57
FCR,2016,2016-05-16 09:21:01,4.49,6.5,4.12,0.29,1.38,0.72
FCR,2016,2016-05-16 09:21:04,4.62,9.8,5.69,0.5,2.5,1.11
FCR,2016,2016-05-16 09:21:07,4.7,10.18,5.67,0.64,3.11,0.75
FCR,2016,2016-05-16 09:21:10,4.79,11.54,6.86,0.67,3.37,0.63
FCR,2016,2016-05-16 09:21:12,4.88,13.46,7.98,0.71,3.62,1.15
FCR,2016,2016-05-16 09:21:15,4.97,14.47,8.74,0.75,4.09,0.89
FCR,2016,2016-05-16 09:21:18,5.08,14.88,9.15,0.78,3.93,1.02
FCR,2016,2016-05-16 09:21:21,5.17,15.45,9.6,0.77,4.05,1.03
FCR,2016,2016-05-16 09:21:23,5.24,15.15,8.99,0.76,4.41,0.99
FCR,2016,2016-05-16 09:21:26,5.31,15.58,9.38,0.75,4.44,1.01
FCR,2016,2016-05-16 09:21:29,5.38,15.69,9.58,0.85,4.23,1.03
FCR,2016,2016-05-16 09:21:32,5.43,15.61,9.46,0.82,4.25,1.09
FCR,2016,2016-05-16 09:21:35,5.49,15.93,9.9,0.86,4.15,1.02
FCR,2016,2016-05-16 09:21:37,5.54,15.8,9.74,0.73,4.17,1.15
FCR,2016,2016-05-16 09:21:40,5.61,15.98,9.7,0.79,4.45,1.04
FCR,2016,2016-05-16 09:21:43,5.76,14.86,8.31,0.72,4.69,1.14
FCR,2016,2016-05-16 09:21:46,5.86,14.74,8.51,0.64,4.4,1.2
FCR,2016,2016-05-16 09:21:49,5.97,14.78,8.3,0.7,4.74,1.04
FCR,2016,2016-05-16 09:21:51,6.08,14.75,8.12,0.66,4.9,1.08
FCR,2016,2016-05-16 09:21:54,6.16,14.07,7.48,0.66,4.99,0.94
FCR,2016,2016-05-16 09:21:57,6.25,13.99,7.69,0.52,4.6,1.18
FCR,2016,2016-05-16 09:22:00,6.33,13.79,7.18,0.61,5.09,0.91
FCR,2016,2016-05-16 09:22:02,6.41,13.62,7.28,0.54,4.75,1.05
FCR,2016,2016-05-16 09:22:05,6.48,13.75,7.43,0.51,4.85,0.96
FCR,2016,2016-05-16 09:22:08,6.56,13.17,6.94,0.37,4.77,1.09
FCR,2016,2016-05-16 09:22:11,6.64,12.59,6.26,0.47,4.97,0.89
FCR,2016,2016-05-16 09:22:14,6.7,12.16,6.39,0.41,4.5,0.85
FCR,2016,2016-05-16 09:22:16,6.77,12.61,6.62,0.43,4.64,0.93
FCR,2016,2016-05-16 09:22:19,6.85,12.21,6.4,0.24,4.53,1.04
FCR,2016,2016-05-16 09:22:22,6.94,11.09,5.51,0.26,4.33,0.98
FCR,2016,2016-05-16 09:22:25,6.99,10.96,5.41,0.33,4.32,0.9
FCR,2016,2016-05-16 09:22:28,7.06,11.41,5.7,0.24,4.4,1.07
FCR,2016,2016-05-16 09:22:30,7.16,11.59,5.81,0.29,4.44,1.05
FCR,2016,2016-05-16 09:22:33,7.24,11.09,5.57,0.24,4.24,1.04
FCR,2016,2016-05-16 09:22:36,7.31,11.16,5.59,0.35,4.28,0.93
FCR,2016,2016-05-16 09:22:39,7.4,11.21,5.68,0.29,4.33,0.9
FCR,2016,2016-05-16 09:22:42,7.49,10.89,5.21,0.34,4.36,0.98
FCR,2016,2016-05-16 09:22:44,7.61,10.67,5.26,0.2,4.22,1
FCR,2016,2016-05-16 09:22:47,7.73,10.78,5.41,0.29,4.12,0.96
FCR,2016,2016-05-16 09:22:50,7.89,10.3,5.17,0.28,4.01,0.83
FCR,2016,2016-05-16 09:22:53,8.03,10.28,5.07,0.26,4.06,0.89
FCR,2016,2016-05-16 09:22:55,8.16,10.19,5.08,0.19,3.96,0.96
FCR,2016,2016-05-16 09:22:58,8.28,10.58,5.28,0.32,4.19,0.79
FCR,2016,2016-05-16 09:23:01,8.44,10.29,5.21,0.23,3.92,0.94
FCR,2016,2016-05-16 09:23:04,8.56,10.1,5.11,0.22,3.84,0.93
FCR,2016,2016-05-16 09:23:07,8.68,10.35,5.26,0.32,3.92,0.85
FCR,2016,2016-05-16 09:23:09,8.85,10.21,5.18,0.22,3.86,0.95
FCR,2016,2016-05-16 09:23:12,8.97,10.12,5.18,0.19,3.76,0.99
FCR,2016,2016-05-16 09:23:15,9.06,10.39,5.23,0.26,4.08,0.82
FCR,2016,2016-05-16 09:23:18,9.14,10.55,5.42,0.34,3.93,0.86
FCR,2016,2016-05-16 09:23:21,9.25,10.81,5.45,0.38,4.11,0.87
FCR,2016,2016-05-16 09:23:23,9.34,10.7,5.41,0.24,3.98,1.08
FCR,2016,2016-05-19 12:32:42,0.23,1.07,0,0.93,0,0.14
FCR,2016,2016-05-19 12:32:45,0.22,0.96,0.06,0.9,0,0
FCR,2016,2016-05-19 12:32:48,0.23,1.07,0.27,0.81,0,0
FCR,2016,2016-05-19 12:32:50,0.47,5.23,3.68,0.4,0.99,0.16
FCR,2016,2016-05-19 12:32:53,0.62,6.12,2.31,0.57,2.94,0.3
FCR,2016,2016-05-19 12:32:56,0.72,6.49,3.68,0.55,1.44,0.81
FCR,2016,2016-05-19 12:32:59,0.74,6.96,3.59,0.64,2.45,0.27
FCR,2016,2016-05-19 12:33:02,0.82,6.07,2.85,0.6,2.03,0.59
FCR,2016,2016-05-19 12:33:04,0.92,7.01,4.17,0.37,1.75,0.72
FCR,2016,2016-05-19 12:33:07,1.06,6.38,3.12,0.43,2.15,0.67
FCR,2016,2016-05-19 12:33:10,1.26,7.07,3.61,0.48,2.41,0.56
FCR,2016,2016-05-19 12:33:13,1.42,7.3,4.66,0.27,1.63,0.74
FCR,2016,2016-05-19 12:33:15,1.5,7.03,3.42,0.44,3.09,0.08
FCR,2016,2016-05-19 12:33:18,1.63,7.36,4.36,0.32,2.35,0.32
FCR,2016,2016-05-19 12:33:21,1.69,7.43,3.28,0.65,3.51,0
FCR,2016,2016-05-19 12:33:24,1.7,7.15,4.74,0.04,0.88,1.49
FCR,2016,2016-05-19 12:33:27,1.76,7.61,4.51,0.26,2.27,0.58
FCR,2016,2016-05-19 12:33:29,1.86,7.48,4.21,0.63,2.45,0.19
FCR,2016,2016-05-19 12:33:32,1.96,7.12,3.05,0.62,3.45,0
FCR,2016,2016-05-19 12:33:35,2.03,7.05,3.15,0.85,3,0.05
FCR,2016,2016-05-19 12:33:38,2.05,7.53,4.74,0.53,1.94,0.32
FCR,2016,2016-05-19 12:33:41,2.1,7.42,4.02,0.77,2.54,0.1
FCR,2016,2016-05-19 12:33:43,2.15,7.27,3.76,0.64,1.83,1.05
FCR,2016,2016-05-19 12:33:46,2.24,6.93,3.37,0.63,2.5,0.43
FCR,2016,2016-05-19 12:33:49,2.24,7.04,3.84,0.71,2.38,0.1
FCR,2016,2016-05-19 12:33:52,2.26,7.12,3.48,0.71,2.92,0
FCR,2016,2016-05-19 12:33:55,2.29,6.64,3.4,0.44,2.03,0.77
FCR,2016,2016-05-19 12:33:57,2.31,7.13,3.82,0.6,2.03,0.68
FCR,2016,2016-05-19 12:34:00,2.33,7.05,3.89,0.55,1.93,0.67
FCR,2016,2016-05-19 12:34:03,2.4,6.95,3.13,0.55,2.78,0.49
FCR,2016,2016-05-19 12:34:06,2.46,7.58,4.41,0.73,2.44,0
FCR,2016,2016-05-19 12:34:08,2.53,6.88,3.61,0.44,2.1,0.73
FCR,2016,2016-05-19 12:34:11,2.63,7.19,3.46,0.86,2.68,0.2
FCR,2016,2016-05-19 12:34:14,2.64,7.34,3.46,0.84,2.65,0.39
FCR,2016,2016-05-19 12:34:17,2.7,7.17,3.05,0.67,2.78,0.66
FCR,2016,2016-05-19 12:34:20,2.8,7.38,3.91,0.68,2.09,0.7
FCR,2016,2016-05-19 12:34:22,2.88,8.02,4.05,0.77,2.96,0.24
FCR,2016,2016-05-19 12:34:25,2.92,7.7,3.78,0.78,2.68,0.45
FCR,2016,2016-05-19 12:34:28,2.95,7.85,3.74,0.62,2.47,1.02
FCR,2016,2016-05-19 12:34:31,2.99,9.45,4.87,0.7,3.09,0.79
FCR,2016,2016-05-19 12:34:34,3.04,10.09,4.8,0.93,3.88,0.47
FCR,2016,2016-05-19 12:34:36,3.12,12.53,5.75,0.96,4.83,0.98
FCR,2016,2016-05-19 12:34:39,3.19,11.92,4.92,0.85,5.09,1.06
FCR,2016,2016-05-19 12:34:42,3.25,13.59,5.84,0.91,6.02,0.82
FCR,2016,2016-05-19 12:34:45,3.34,16.02,6.31,1.03,7.48,1.19
FCR,2016,2016-05-19 12:34:48,3.43,16.23,6.6,1.15,7.68,0.8
FCR,2016,2016-05-19 12:34:50,3.5,16.24,6.93,1.05,7.02,1.24
FCR,2016,2016-05-19 12:34:53,3.54,15.57,5.97,1.14,7.57,0.9
FCR,2016,2016-05-19 12:34:56,3.6,15.15,6.04,0.98,6.73,1.4
FCR,2016,2016-05-19 12:34:59,3.68,15.25,5.77,1.32,7.37,0.79
FCR,2016,2016-05-19 12:35:01,3.75,13.92,5.24,1.15,6.15,1.39
FCR,2016,2016-05-19 12:35:04,3.79,15.24,6.1,1.22,6.79,1.13
FCR,2016,2016-05-19 12:35:07,3.83,15.51,5.86,1.17,7.38,1.09
FCR,2016,2016-05-19 12:35:10,3.86,15.81,5.92,1.36,7.46,1.07
FCR,2016,2016-05-19 12:35:13,3.95,15.96,6.07,1.28,7.6,1.01
FCR,2016,2016-05-19 12:35:15,4.02,16.28,6.06,1.27,7.78,1.18
FCR,2016,2016-05-19 12:35:18,4.18,14.26,5.53,1.3,6.45,0.98
FCR,2016,2016-05-19 12:35:21,4.31,13.21,5.36,1.33,5.47,1.05
FCR,2016,2016-05-19 12:35:24,4.36,13.08,5,1.44,5.77,0.86
FCR,2016,2016-05-19 12:35:27,4.41,13.58,6.04,1.28,5.24,1.02
FCR,2016,2016-05-19 12:35:29,4.41,12.9,5.23,1.35,5.39,0.94
FCR,2016,2016-05-19 12:35:32,4.46,13.66,6.18,1.1,4.92,1.47
FCR,2016,2016-05-19 12:35:35,4.54,13.85,5.77,1.34,5.61,1.14
FCR,2016,2016-05-19 12:35:38,4.62,15.05,6.57,1.46,5.88,1.13
FCR,2016,2016-05-19 12:35:41,4.7,15.32,6.84,1.49,5.93,1.06
FCR,2016,2016-05-19 12:35:43,4.74,15.21,6.67,1.58,6.06,0.9
FCR,2016,2016-05-19 12:35:46,4.86,14.89,6.79,1.48,5.51,1.11
FCR,2016,2016-05-19 12:35:49,4.96,14.67,7.22,1.5,4.97,0.98
FCR,2016,2016-05-19 12:35:52,5.02,14.64,7.29,1.51,4.95,0.89
FCR,2016,2016-05-19 12:35:54,5.09,14.57,7.37,1.49,4.7,1.01
FCR,2016,2016-05-19 12:35:57,5.2,14.41,7.6,1.39,4.19,1.24
FCR,2016,2016-05-19 12:36:00,5.27,14.11,7.77,1.4,3.85,1.1
FCR,2016,2016-05-19 12:36:03,5.31,14.03,7.89,1.35,3.72,1.07
FCR,2016,2016-05-19 12:36:06,5.43,14.23,7.86,1.49,3.95,0.93
FCR,2016,2016-05-19 12:36:08,5.45,13.88,7.74,1.38,3.81,0.96
FCR,2016,2016-05-19 12:36:11,5.49,14,8.01,1.41,3.71,0.88
FCR,2016,2016-05-19 12:36:14,5.52,13.88,8.07,1.36,3.46,1
FCR,2016,2016-05-19 12:36:17,5.58,13.99,7.8,1.46,3.87,0.86
FCR,2016,2016-05-19 12:36:20,5.63,13.86,8.11,1.47,3.39,0.89
FCR,2016,2016-05-19 12:36:22,5.66,11.91,6.97,1.16,2.97,0.81
FCR,2016,2016-05-19 12:36:25,5.73,11.13,6.35,0.92,2.94,0.92
FCR,2016,2016-05-19 12:36:28,5.82,10.86,6.32,1.01,2.76,0.77
FCR,2016,2016-05-19 12:36:31,5.9,10.51,5.98,0.87,2.96,0.7
FCR,2016,2016-05-19 12:36:34,5.98,9.4,5.54,0.65,2.52,0.69
FCR,2016,2016-05-19 12:36:36,6.13,8.73,4.88,0.56,2.65,0.64
FCR,2016,2016-05-19 12:36:39,6.19,8.48,4.92,0.46,2.36,0.75
FCR,2016,2016-05-19 12:36:42,6.28,8.65,5.06,0.52,2.52,0.54
FCR,2016,2016-05-19 12:36:45,6.37,8.44,4.71,0.63,2.81,0.29
FCR,2016,2016-05-19 12:36:47,6.51,8.26,4.74,0.51,2.45,0.56
FCR,2016,2016-05-19 12:36:50,6.64,7.92,4.55,0.51,2.39,0.47
FCR,2016,2016-05-19 12:36:53,6.72,7.5,4.25,0.44,2.19,0.63
FCR,2016,2016-05-19 12:36:56,6.75,7.76,4.34,0.5,2.52,0.39
FCR,2016,2016-05-19 12:36:59,6.86,7.82,4.5,0.5,2.47,0.35
FCR,2016,2016-05-19 12:37:01,6.93,7.84,4.63,0.42,2.29,0.5
FCR,2016,2016-05-19 12:37:04,7.01,7.72,4.29,0.57,2.51,0.35
FCR,2016,2016-05-19 12:37:07,7.11,7.72,4.38,0.49,2.4,0.44
FCR,2016,2016-05-19 12:37:10,7.18,7.62,4.46,0.42,2.27,0.48
FCR,2016,2016-05-19 12:37:13,7.25,7.55,4.17,0.51,2.41,0.45
FCR,2016,2016-05-19 12:37:15,7.34,7.53,4.3,0.43,2.28,0.52
FCR,2016,2016-05-19 12:37:18,7.39,7.58,4.13,0.56,2.49,0.39
FCR,2016,2016-05-19 12:37:21,7.49,7.88,4.4,0.58,2.62,0.28
